id,nombre,email,ciudad,fecha_registro,canal_adquisicion,es_vip
1358,Ana García 1358,cliente1358@email.com,Sevilla,2031-02-26,organico,True
1359,Luis Martín 1359,cliente1359@email.com,Bilbao,2031-03-01,referido,False
1360,Eva López 1360,cliente1360@email.com,Madrid,2031-03-04,email,False
1361,Carlos Ruiz 1361,cliente1361@email.com,Barcelona,2031-03-07,google,False
1362,Marta Soto 1362,cliente1362@email.com,Valencia,2031-03-10,facebook,False
1363,Pablo Díaz 1363,cliente1363@email.com,Sevilla,2031-03-13,organico,False
1364,Sara Vega 1364,cliente1364@email.com,Bilbao,2031-03-16,referido,False
1365,Ana García 1365,cliente1365@email.com,Madrid,2031-03-19,email,True
1366,Luis Martín 1366,cliente1366@email.com,Barcelona,2031-03-22,google,False
1367,Eva López 1367,cliente1367@email.com,Valencia,2031-03-25,facebook,False
1368,Carlos Ruiz 1368,cliente1368@email.com,Sevilla,2031-03-28,organico,False
1369,Marta Soto 1369,cliente1369@email.com,Bilbao,2031-03-31,referido,False
1370,Pablo Díaz 1370,cliente1370@email.com,Madrid,2031-04-03,email,False
1371,Sara Vega 1371,cliente1371@email.com,Barcelona,2031-04-06,google,False
1372,Ana García 1372,cliente1372@email.com,Valencia,2031-04-09,facebook,True
1373,Luis Martín 1373,cliente1373@email.com,Sevilla,2031-04-12,organico,False
1374,Eva López 1374,cliente1374@email.com,Bilbao,2031-04-15,referido,False
1375,Carlos Ruiz 1375,cliente1375@email.com,Madrid,2031-04-18,email,False
1376,Marta Soto 1376,cliente1376@email.com,Barcelona,2031-04-21,google,False
1377,Pablo Díaz 1377,cliente1377@email.com,Valencia,2031-04-24,facebook,False
1378,Sara Vega 1378,cliente1378@email.com,Sevilla,2031-04-27,organico,False
1379,Ana García 1379,cliente1379@email.com,Bilbao,2031-04-30,referido,True
1380,Luis Martín 1380,cliente1380@email.com,Madrid,2031-05-03,email,False
1381,Eva López 1381,cliente1381@email.com,Barcelona,2031-05-06,google,False
1382,Carlos Ruiz 1382,cliente1382@email.com,Valencia,2031-05-09,facebook,False
1383,Marta Soto 1383,cliente1383@email.com,Sevilla,2031-05-12,organico,False
1384,Pablo Díaz 1384,cliente1384@email.com,Bilbao,2031-05-15,referido,False
1385,Sara Vega 1385,cliente1385@email.com,Madrid,2031-05-18,email,False
1386,Ana García 1386,cliente1386@email.com,Barcelona,2031-05-21,google,True
1387,Luis Martín 1387,cliente1387@email.com,Valencia,2031-05-24,facebook,False
1388,Eva López 1388,cliente1388@email.com,Sevilla,2031-05-27,organico,False
1389,Carlos Ruiz 1389,cliente1389@email.com,Bilbao,2031-05-30,referido,False
1390,Marta Soto 1390,cliente1390@email.com,Madrid,2031-06-02,email,False
1391,Pablo Díaz 1391,cliente1391@email.com,Barcelona,2031-06-05,google,False
1392,Sara Vega 1392,cliente1392@email.com,Valencia,2031-06-08,facebook,False
1393,Ana García 1393,cliente1393@email.com,Sevilla,2031-06-11,organico,True
1394,Luis Martín 1394,cliente1394@email.com,Bilbao,2031-06-14,referido,False
1395,Eva López 1395,cliente1395@email.com,Madrid,2031-06-17,email,False
1396,Carlos Ruiz 1396,cliente1396@email.com,Barcelona,2031-06-20,google,False
1397,Marta Soto 1397,cliente1397@email.com,Valencia,2031-06-23,facebook,False
1398,Pablo Díaz 1398,cliente1398@email.com,Sevilla,2031-06-26,organico,False
1399,Sara Vega 1399,cliente1399@email.com,Bilbao,2031-06-29,referido,False
1400,Ana García 1400,cliente1400@email.com,Madrid,2031-07-02,email,True
1401,Luis Martín 1401,cliente1401@email.com,Barcelona,2031-07-05,google,False
1402,Eva López 1402,cliente1402@email.com,Valencia,2031-07-08,facebook,False
1403,Carlos Ruiz 1403,cliente1403@email.com,Sevilla,2031-07-11,organico,False
1404,Marta Soto 1404,cliente1404@email.com,Bilbao,2031-07-14,referido,False
1405,Pablo Díaz 1405,cliente1405@email.com,Madrid,2031-07-17,email,False
1406,Sara Vega 1406,cliente1406@email.com,Barcelona,2031-07-20,google,False
1407,Ana García 1407,cliente1407@email.com,Valencia,2031-07-23,facebook,True
1408,Luis Martín 1408,cliente1408@email.com,Sevilla,2031-07-26,organico,False
1409,Eva López 1409,cliente1409@email.com,Bilbao,2031-07-29,referido,False
1410,Carlos Ruiz 1410,cliente1410@email.com,Madrid,2031-08-01,email,False
1411,Marta Soto 1411,cliente1411@email.com,Barcelona,2031-08-04,google,False
1412,Pablo Díaz 1412,cliente1412@email.com,Valencia,2031-08-07,facebook,False
1413,Sara Vega 1413,cliente1413@email.com,Sevilla,2031-08-10,organico,False
1414,Ana García 1414,cliente1414@email.com,Bilbao,2031-08-13,referido,True
1415,Luis Martín 1415,cliente1415@email.com,Madrid,2031-08-16,email,False
1416,Eva López 1416,cliente1416@email.com,Barcelona,2031-08-19,google,False
1417,Carlos Ruiz 1417,cliente1417@email.com,Valencia,2031-08-22,facebook,False
1418,Marta Soto 1418,cliente1418@email.com,Sevilla,2031-08-25,organico,False
1419,Pablo Díaz 1419,cliente1419@email.com,Bilbao,2031-08-28,referido,False
1420,Sara Vega 1420,cliente1420@email.com,Madrid,2031-08-31,email,False
1421,Ana García 1421,cliente1421@email.com,Barcelona,2031-09-03,google,True
1422,Luis Martín 1422,cliente1422@email.com,Valencia,2031-09-06,facebook,False
1423,Eva López 1423,cliente1423@email.com,Sevilla,2031-09-09,organico,False
1424,Carlos Ruiz 1424,cliente1424@email.com,Bilbao,2031-09-12,referido,False
1425,Marta Soto 1425,cliente1425@email.com,Madrid,2031-09-15,email,False
1426,Pablo Díaz 1426,cliente1426@email.com,Barcelona,2031-09-18,google,False
1427,Sara Vega 1427,cliente1427@email.com,Valencia,2031-09-21,facebook,False
1428,Ana García 1428,cliente1428@email.com,Sevilla,2031-09-24,organico,True
1429,Luis Martín 1429,cliente1429@email.com,Bilbao,2031-09-27,referido,False
1430,Eva López 1430,cliente1430@email.com,Madrid,2031-09-30,email,False
1431,Carlos Ruiz 1431,cliente1431@email.com,Barcelona,2031-10-03,google,False
1432,Marta Soto 1432,cliente1432@email.com,Valencia,2031-10-06,facebook,False
1433,Pablo Díaz 1433,cliente1433@email.com,Sevilla,2031-10-09,organico,False
1434,Sara Vega 1434,cliente1434@email.com,Bilbao,2031-10-12,referido,False
1435,Ana García 1435,cliente1435@email.com,Madrid,2031-10-15,email,True
1436,Luis Martín 1436,cliente1436@email.com,Barcelona,2031-10-18,google,False
1437,Eva López 1437,cliente1437@email.com,Valencia,2031-10-21,facebook,False
1438,Carlos Ruiz 1438,cliente1438@email.com,Sevilla,2031-10-24,organico,False
1439,Marta Soto 1439,cliente1439@email.com,Bilbao,2031-10-27,referido,False
1440,Pablo Díaz 1440,cliente1440@email.com,Madrid,2031-10-30,email,False
1441,Sara Vega 1441,cliente1441@email.com,Barcelona,2031-11-02,google,False
1442,Ana García 1442,cliente1442@email.com,Valencia,2031-11-05,facebook,True
1443,Luis Martín 1443,cliente1443@email.com,Sevilla,2031-11-08,organico,False
1444,Eva López 1444,cliente1444@email.com,Bilbao,2031-11-11,referido,False
1445,Carlos Ruiz 1445,cliente1445@email.com,Madrid,2031-11-14,email,False
1446,Marta Soto 1446,cliente1446@email.com,Barcelona,2031-11-17,google,False
1447,Pablo Díaz 1447,cliente1447@email.com,Valencia,2031-11-20,facebook,False
1448,Sara Vega 1448,cliente1448@email.com,Sevilla,2031-11-23,organico,False
1449,Ana García 1449,cliente1449@email.com,Bilbao,2031-11-26,referido,True
1450,Luis Martín 1450,cliente1450@email.com,Madrid,2031-11-29,email,False
1451,Eva López 1451,cliente1451@email.com,Barcelona,2031-12-02,google,False
1452,Carlos Ruiz 1452,cliente1452@email.com,Valencia,2031-12-05,facebook,False
1453,Marta Soto 1453,cliente1453@email.com,Sevilla,2031-12-08,organico,False
1454,Pablo Díaz 1454,cliente1454@email.com,Bilbao,2031-12-11,referido,False
1455,Sara Vega 1455,cliente1455@email.com,Madrid,2031-12-14,email,False
1456,Ana García 1456,cliente1456@email.com,Barcelona,2031-12-17,google,True
1457,Luis Martín 1457,cliente1457@email.com,Valencia,2031-12-20,facebook,False
1458,Eva López 1458,cliente1458@email.com,Sevilla,2031-12-23,organico,False
1459,Carlos Ruiz 1459,cliente1459@email.com,Bilbao,2031-12-26,referido,False
1460,Marta Soto 1460,cliente1460@email.com,Madrid,2031-12-29,email,False
1461,Pablo Díaz 1461,cliente1461@email.com,Barcelona,2032-01-01,google,False
1462,Sara Vega 1462,cliente1462@email.com,Valencia,2032-01-04,facebook,False
1463,Ana García 1463,cliente1463@email.com,Sevilla,2032-01-07,organico,True
1464,Luis Martín 1464,cliente1464@email.com,Bilbao,2032-01-10,referido,False
1465,Eva López 1465,cliente1465@email.com,Madrid,2032-01-13,email,False
1466,Carlos Ruiz 1466,cliente1466@email.com,Barcelona,2032-01-16,google,False
1467,Marta Soto 1467,cliente1467@email.com,Valencia,2032-01-19,facebook,False
1468,Pablo Díaz 1468,cliente1468@email.com,Sevilla,2032-01-22,organico,False
1469,Sara Vega 1469,cliente1469@email.com,Bilbao,2032-01-25,referido,False
1470,Ana García 1470,cliente1470@email.com,Madrid,2032-01-28,email,True
1471,Luis Martín 1471,cliente1471@email.com,Barcelona,2032-01-31,google,False
1472,Eva López 1472,cliente1472@email.com,Valencia,2032-02-03,facebook,False
1473,Carlos Ruiz 1473,cliente1473@email.com,Sevilla,2032-02-06,organico,False
1474,Marta Soto 1474,cliente1474@email.com,Bilbao,2032-02-09,referido,False
1475,Pablo Díaz 1475,cliente1475@email.com,Madrid,2032-02-12,email,False
1476,Sara Vega 1476,cliente1476@email.com,Barcelona,2032-02-15,google,False
1477,Ana García 1477,cliente1477@email.com,Valencia,2032-02-18,facebook,True
1478,Luis Martín 1478,cliente1478@email.com,Sevilla,2032-02-21,organico,False
1479,Eva López 1479,cliente1479@email.com,Bilbao,2032-02-24,referido,False
1480,Carlos Ruiz 1480,cliente1480@email.com,Madrid,2032-02-27,email,False
1481,Marta Soto 1481,cliente1481@email.com,Barcelona,2032-03-01,google,False
1482,Pablo Díaz 1482,cliente1482@email.com,Valencia,2032-03-04,facebook,False
1483,Sara Vega 1483,cliente1483@email.com,Sevilla,2032-03-07,organico,False
1484,Ana García 1484,cliente1484@email.com,Bilbao,2032-03-10,referido,True
1485,Luis Martín 1485,cliente1485@email.com,Madrid,2032-03-13,email,False
1486,Eva López 1486,cliente1486@email.com,Barcelona,2032-03-16,google,False
1487,Carlos Ruiz 1487,cliente1487@email.com,Valencia,2032-03-19,facebook,False
1488,Marta Soto 1488,cliente1488@email.com,Sevilla,2032-03-22,organico,False
1489,Pablo Díaz 1489,cliente1489@email.com,Bilbao,2032-03-25,referido,False
1490,Sara Vega 1490,cliente1490@email.com,Madrid,2032-03-28,email,False
1491,Ana García 1491,cliente1491@email.com,Barcelona,2032-03-31,google,True
1492,Luis Martín 1492,cliente1492@email.com,Valencia,2032-04-03,facebook,False
1493,Eva López 1493,cliente1493@email.com,Sevilla,2032-04-06,organico,False
1494,Carlos Ruiz 1494,cliente1494@email.com,Bilbao,2032-04-09,referido,False
1495,Marta Soto 1495,cliente1495@email.com,Madrid,2032-04-12,email,False
1496,Pablo Díaz 1496,cliente1496@email.com,Barcelona,2032-04-15,google,False
1497,Sara Vega 1497,cliente1497@email.com,Valencia,2032-04-18,facebook,False
1498,Ana García 1498,cliente1498@email.com,Sevilla,2032-04-21,organico,True
1499,Luis Martín 1499,cliente1499@email.com,Bilbao,2032-04-24,referido,False
1500,Eva López 1500,cliente1500@email.com,Madrid,2032-04-27,email,False
1501,Carlos Ruiz 1501,cliente1501@email.com,Barcelona,2032-04-30,google,False
1502,Marta Soto 1502,cliente1502@email.com,Valencia,2032-05-03,facebook,False
1503,Pablo Díaz 1503,cliente1503@email.com,Sevilla,2032-05-06,organico,False
1504,Sara Vega 1504,cliente1504@email.com,Bilbao,2032-05-09,referido,False
1505,Ana García 1505,cliente1505@email.com,Madrid,2032-05-12,email,True
1506,Luis Martín 1506,cliente1506@email.com,Barcelona,2032-05-15,google,False
1507,Eva López 1507,cliente1507@email.com,Valencia,2032-05-18,facebook,False
1508,Carlos Ruiz 1508,cliente1508@email.com,Sevilla,2032-05-21,organico,False
1509,Marta Soto 1509,cliente1509@email.com,Bilbao,2032-05-24,referido,False
1510,Pablo Díaz 1510,cliente1510@email.com,Madrid,2032-05-27,email,False
1511,Sara Vega 1511,cliente1511@email.com,Barcelona,2032-05-30,google,False
1512,Ana García 1512,cliente1512@email.com,Valencia,2032-06-02,facebook,True
1513,Luis Martín 1513,cliente1513@email.com,Sevilla,2032-06-05,organico,False
1514,Eva López 1514,cliente1514@email.com,Bilbao,2032-06-08,referido,False
1515,Carlos Ruiz 1515,cliente1515@email.com,Madrid,2032-06-11,email,False
1516,Marta Soto 1516,cliente1516@email.com,Barcelona,2032-06-14,google,False
1517,Pablo Díaz 1517,cliente1517@email.com,Valencia,2032-06-17,facebook,False
1518,Sara Vega 1518,cliente1518@email.com,Sevilla,2032-06-20,organico,False
1519,Ana García 1519,cliente1519@email.com,Bilbao,2032-06-23,referido,True
1520,Luis Martín 1520,cliente1520@email.com,Madrid,2032-06-26,email,False
1521,Eva López 1521,cliente1521@email.com,Barcelona,2032-06-29,google,False
1522,Carlos Ruiz 1522,cliente1522@email.com,Valencia,2032-07-02,facebook,False
1523,Marta Soto 1523,cliente1523@email.com,Sevilla,2032-07-05,organico,False
1524,Pablo Díaz 1524,cliente1524@email.com,Bilbao,2032-07-08,referido,False
1525,Sara Vega 1525,cliente1525@email.com,Madrid,2032-07-11,email,False
1526,Ana García 1526,cliente1526@email.com,Barcelona,2032-07-14,google,True
1527,Luis Martín 1527,cliente1527@email.com,Valencia,2032-07-17,facebook,False
1528,Eva López 1528,cliente1528@email.com,Sevilla,2032-07-20,organico,False
1529,Carlos Ruiz 1529,cliente1529@email.com,Bilbao,2032-07-23,referido,False
1530,Marta Soto 1530,cliente1530@email.com,Madrid,2032-07-26,email,False
1531,Pablo Díaz 1531,cliente1531@email.com,Barcelona,2032-07-29,google,False
1532,Sara Vega 1532,cliente1532@email.com,Valencia,2032-08-01,facebook,False
1533,Ana García 1533,cliente1533@email.com,Sevilla,2032-08-04,organico,True
1534,Luis Martín 1534,cliente1534@email.com,Bilbao,2032-08-07,referido,False
1535,Eva López 1535,cliente1535@email.com,Madrid,2032-08-10,email,False
1536,Carlos Ruiz 1536,cliente1536@email.com,Barcelona,2032-08-13,google,False
1537,Marta Soto 1537,cliente1537@email.com,Valencia,2032-08-16,facebook,False
1538,Pablo Díaz 1538,cliente1538@email.com,Sevilla,2032-08-19,organico,False
1539,Sara Vega 1539,cliente1539@email.com,Bilbao,2032-08-22,referido,False
1540,Ana García 1540,cliente1540@email.com,Madrid,2032-08-25,email,True
1541,Luis Martín 1541,cliente1541@email.com,Barcelona,2032-08-28,google,False
1542,Eva López 1542,cliente1542@email.com,Valencia,2032-08-31,facebook,False
1543,Carlos Ruiz 1543,cliente1543@email.com,Sevilla,2032-09-03,organico,False
1544,Marta Soto 1544,cliente1544@email.com,Bilbao,2032-09-06,referido,False
1545,Pablo Díaz 1545,cliente1545@email.com,Madrid,2032-09-09,email,False
1546,Sara Vega 1546,cliente1546@email.com,Barcelona,2032-09-12,google,False
1547,Ana García 1547,cliente1547@email.com,Valencia,2032-09-15,facebook,True
1548,Luis Martín 1548,cliente1548@email.com,Sevilla,2032-09-18,organico,False
1549,Eva López 1549,cliente1549@email.com,Bilbao,2032-09-21,referido,False
1550,Carlos Ruiz 1550,cliente1550@email.com,Madrid,2032-09-24,email,False
1551,Marta Soto 1551,cliente1551@email.com,Barcelona,2032-09-27,google,False
1552,Pablo Díaz 1552,cliente1552@email.com,Valencia,2032-09-30,facebook,False
1553,Sara Vega 1553,cliente1553@email.com,Sevilla,2032-10-03,organico,False
1554,Ana García 1554,cliente1554@email.com,Bilbao,2032-10-06,referido,True
1555,Luis Martín 1555,cliente1555@email.com,Madrid,2032-10-09,email,False
1556,Eva López 1556,cliente1556@email.com,Barcelona,2032-10-12,google,False
1557,Carlos Ruiz 1557,cliente1557@email.com,Valencia,2032-10-15,facebook,False
1558,Marta Soto 1558,cliente1558@email.com,Sevilla,2032-10-18,organico,False
1559,Pablo Díaz 1559,cliente1559@email.com,Bilbao,2032-10-21,referido,False
1560,Sara Vega 1560,cliente1560@email.com,Madrid,2032-10-24,email,False
1561,Ana García 1561,cliente1561@email.com,Barcelona,2032-10-27,google,True
1562,Luis Martín 1562,cliente1562@email.com,Valencia,2032-10-30,facebook,False
1563,Eva López 1563,cliente1563@email.com,Sevilla,2032-11-02,organico,False
1564,Carlos Ruiz 1564,cliente1564@email.com,Bilbao,2032-11-05,referido,False
1565,Marta Soto 1565,cliente1565@email.com,Madrid,2032-11-08,email,False
1566,Pablo Díaz 1566,cliente1566@email.com,Barcelona,2032-11-11,google,False
1567,Sara Vega 1567,cliente1567@email.com,Valencia,2032-11-14,facebook,False
1568,Ana García 1568,cliente1568@email.com,Sevilla,2032-11-17,organico,True
1569,Luis Martín 1569,cliente1569@email.com,Bilbao,2032-11-20,referido,False
1570,Eva López 1570,cliente1570@email.com,Madrid,2032-11-23,email,False
1571,Carlos Ruiz 1571,cliente1571@email.com,Barcelona,2032-11-26,google,False
1572,Marta Soto 1572,cliente1572@email.com,Valencia,2032-11-29,facebook,False
1573,Pablo Díaz 1573,cliente1573@email.com,Sevilla,2032-12-02,organico,False
1574,Sara Vega 1574,cliente1574@email.com,Bilbao,2032-12-05,referido,False
1575,Ana García 1575,cliente1575@email.com,Madrid,2032-12-08,email,True
1576,Luis Martín 1576,cliente1576@email.com,Barcelona,2032-12-11,google,False
1577,Eva López 1577,cliente1577@email.com,Valencia,2032-12-14,facebook,False
1578,Carlos Ruiz 1578,cliente1578@email.com,Sevilla,2032-12-17,organico,False
1579,Marta Soto 1579,cliente1579@email.com,Bilbao,2032-12-20,referido,False
1580,Pablo Díaz 1580,cliente1580@email.com,Madrid,2032-12-23,email,False
1581,Sara Vega 1581,cliente1581@email.com,Barcelona,2032-12-26,google,False
1582,Ana García 1582,cliente1582@email.com,Valencia,2032-12-29,facebook,True
1583,Luis Martín 1583,cliente1583@email.com,Sevilla,2033-01-01,organico,False
1584,Eva López 1584,cliente1584@email.com,Bilbao,2033-01-04,referido,False
1585,Carlos Ruiz 1585,cliente1585@email.com,Madrid,2033-01-07,email,False
1586,Marta Soto 1586,cliente1586@email.com,Barcelona,2033-01-10,google,False
1587,Pablo Díaz 1587,cliente1587@email.com,Valencia,2033-01-13,facebook,False
1588,Sara Vega 1588,cliente1588@email.com,Sevilla,2033-01-16,organico,False
1589,Ana García 1589,cliente1589@email.com,Bilbao,2033-01-19,referido,True
1590,Luis Martín 1590,cliente1590@email.com,Madrid,2033-01-22,email,False
1591,Eva López 1591,cliente1591@email.com,Barcelona,2033-01-25,google,False
1592,Carlos Ruiz 1592,cliente1592@email.com,Valencia,2033-01-28,facebook,False
1593,Marta Soto 1593,cliente1593@email.com,Sevilla,2033-01-31,organico,False
1594,Pablo Díaz 1594,cliente1594@email.com,Bilbao,2033-02-03,referido,False
1595,Sara Vega 1595,cliente1595@email.com,Madrid,2033-02-06,email,False
1596,Ana García 1596,cliente1596@email.com,Barcelona,2033-02-09,google,True
1597,Luis Martín 1597,cliente1597@email.com,Valencia,2033-02-12,facebook,False
1598,Eva López 1598,cliente1598@email.com,Sevilla,2033-02-15,organico,False
1599,Carlos Ruiz 1599,cliente1599@email.com,Bilbao,2033-02-18,referido,False
1600,Marta Soto 1600,cliente1600@email.com,Madrid,2033-02-21,email,False
1601,Pablo Díaz 1601,cliente1601@email.com,Barcelona,2033-02-24,google,False
